UF,Sexo,Idade,Cor,Anos de Estudo,Renda,Altura
Rio Grande do Sul,Feminino,57,Preta,9,800,1.812808551
Rio Grande do Sul,Masculino,43,Branca,12,2700,1.5108798190000001
Rio Grande do Sul,Feminino,18,Preta,7,1400,1.736767067
Rio Grande do Sul,Masculino,42,Branca,12,1300,1.7050835180000001
Rio Grande do Sul,Feminino,33,Preta,6,813,1.6539812369999998
Rio Grande do Sul,Masculino,30,Branca,12,2000,1.72102687
Rio Grande do Sul,Masculino,30,Branca,9,1300,1.636481585
Rio Grande do Sul,Feminino,46,Branca,10,1700,1.8571578969999998
Rio Grande do Sul,Masculino,57,Preta,6,788,1.778342458
Rio Grande do Sul,Masculino,45,Branca,12,2000,1.714655421
Rio Grande do Sul,Feminino,54,Branca,6,1800,1.682314018
Rio Grande do Sul,Masculino,48,Preta,14,2800,1.713936249
Rio Grande do Sul,Feminino,67,Preta,1,800,1.596515366
Rio Grande do Sul,Feminino,31,Parda,12,2500,1.649433886
Rio Grande do Sul,Masculino,32,Branca,9,1100,1.618319372
Rio Grande do Sul,Masculino,46,Branca,8,1600,1.709769043
Rio Grande do Sul,Masculino,35,Preta,8,1500,1.71354369
Rio Grande do Sul,Feminino,39,Branca,9,1200,1.71409711
Rio Grande do Sul,Feminino,38,Parda,11,1100,1.6330655630000002
Rio Grande do Sul,Masculino,44,Branca,6,1330,1.70083883
Rio Grande do Sul,Masculino,50,Branca,12,996,1.668258358
Rio Grande do Sul,Masculino,26,Branca,12,2800,1.709049981
Rio Grande do Sul,Masculino,29,Preta,12,800,1.6106064530000002
Rio Grande do Sul,Masculino,22,Preta,9,1400,1.493872264
Rio Grande do Sul,Feminino,32,Preta,12,788,1.700412293
Rio Grande do Sul,Feminino,59,Branca,11,1100,1.632578045
Rio Grande do Sul,Feminino,49,Branca,9,1500,1.706009805
Rio Grande do Sul,Masculino,43,Branca,9,1480,1.653971836
Rio Grande do Sul,Masculino,45,Branca,12,3000,1.660371342
Rio Grande do Sul,Masculino,36,Branca,9,2000,1.780823066
Rio Grande do Sul,Masculino,60,Branca,12,1200,1.698343027
Rio Grande do Sul,Masculino,35,Branca,12,788,1.6459177719999998
Rio Grande do Sul,Masculino,49,Branca,16,5000,1.550860353
Rio Grande do Sul,Masculino,49,Preta,8,1300,1.7156449630000001
Rio Grande do Sul,Masculino,21,Branca,10,1000,1.6873967019999998
Rio Grande do Sul,Masculino,27,Branca,9,2000,1.6994381619999999
Rio Grande do Sul,Masculino,57,Branca,7,2000,1.783950179
Rio Grande do Sul,Feminino,53,Branca,12,1800,1.81688849
Rio Grande do Sul,Feminino,49,Branca,8,800,1.745006905
Rio Grande do Sul,Feminino,41,Branca,12,960,1.683322319
Rio Grande do Sul,Masculino,53,Branca,5,788,1.6856015469999999
Rio Grande do Sul,Masculino,32,Branca,12,1576,1.814437724
Rio Grande do Sul,Masculino,40,Branca,12,3000,1.7988874769999998
Rio Grande do Sul,Feminino,67,Parda,4,900,1.656801206
Rio Grande do Sul,Masculino,45,Branca,12,3000,1.666810159
Rio Grande do Sul,Masculino,53,Branca,9,1000,1.7187170459999999
Rio Grande do Sul,Masculino,22,Branca,12,2500,1.705311222
Rio Grande do Sul,Masculino,25,Parda,11,1368,1.751630859
Rio Grande do Sul,Masculino,68,Preta,4,1200,1.6385708369999998
Rio Grande do Sul,Feminino,33,Branca,12,788,1.721331825
Rio Grande do Sul,Feminino,53,Branca,4,100,1.6297935590000001
Rio Grande do Sul,Masculino,58,Branca,8,1500,1.717469696
Rio Grande do Sul,Masculino,24,Preta,7,1490,1.710240626
Rio Grande do Sul,Masculino,56,Branca,4,1100,1.735867071
Rio Grande do Sul,Masculino,58,Preta,10,2000,1.7533172330000002
Rio Grande do Sul,Masculino,36,Branca,7,1700,1.805762824
Rio Grande do Sul,Feminino,36,Preta,5,788,1.74748579
Rio Grande do Sul,Masculino,59,Branca,16,2364,1.715541374
Rio Grande do Sul,Masculino,49,Preta,7,2000,1.653528589
Rio Grande do Sul,Feminino,50,Branca,5,788,1.747770321
Rio Grande do Sul,Feminino,40,Branca,12,788,1.6499960580000002
Rio Grande do Sul,Feminino,54,Branca,12,1169,1.71517017
Rio Grande do Sul,Feminino,26,Preta,10,400,1.687659733
Rio Grande do Sul,Feminino,37,Branca,6,900,1.553044946
Rio Grande do Sul,Feminino,51,Branca,6,788,1.6870445840000001
Rio Grande do Sul,Masculino,30,Preta,10,1500,1.7013731369999998
Rio Grande do Sul,Masculino,22,Branca,11,1218,1.7091939530000002
Rio Grande do Sul,Masculino,55,Branca,9,1150,1.6096124269999998
Rio Grande do Sul,Masculino,32,Preta,9,1450,1.6892295380000002
Rio Grande do Sul,Masculino,46,Branca,7,1700,1.681009825
Rio Grande do Sul,Masculino,26,Preta,12,1300,1.600901509
Rio Grande do Sul,Feminino,55,Branca,4,900,1.612806459
Rio Grande do Sul,Masculino,28,Parda,12,1100,1.7739649430000002
Rio Grande do Sul,Masculino,29,Preta,10,1500,1.6970936980000002
Rio Grande do Sul,Masculino,32,Branca,12,1000,1.75566133
Rio Grande do Sul,Masculino,54,Parda,6,1400,1.699628572
Rio Grande do Sul,Masculino,44,Parda,9,788,1.872535047
Rio Grande do Sul,Feminino,61,Preta,9,788,1.779226292
Rio Grande do Sul,Masculino,28,Preta,12,788,1.692954736
Rio Grande do Sul,Masculino,50,Branca,8,788,1.7714756409999999
Rio Grande do Sul,Masculino,27,Branca,8,1182,1.709336875
Rio Grande do Sul,Masculino,38,Branca,12,3000,1.6381876830000002
Rio Grande do Sul,Feminino,46,Branca,7,700,1.794779046
Rio Grande do Sul,Masculino,52,Branca,9,1000,1.7631964919999998
Rio Grande do Sul,Masculino,41,Branca,3,1200,1.674292235
Rio Grande do Sul,Masculino,46,Branca,3,1000,1.7838445040000002
Rio Grande do Sul,Masculino,28,Branca,4,2000,1.8075885409999999
Rio Grande do Sul,Feminino,49,Branca,10,1200,1.61492598
Rio Grande do Sul,Masculino,35,Branca,12,788,1.817603128
Rio Grande do Sul,Masculino,48,Preta,9,788,1.671718665
Rio Grande do Sul,Masculino,19,Preta,9,1000,1.716848531
Rio Grande do Sul,Masculino,34,Preta,12,4260,1.7077504030000001
Rio Grande do Sul,Masculino,42,Branca,9,1600,1.735970152
Rio Grande do Sul,Feminino,47,Branca,5,788,1.645443875
Rio Grande do Sul,Masculino,56,Branca,6,700,1.641056185
Rio Grande do Sul,Masculino,41,Branca,4,1500,1.734625996
Rio Grande do Sul,Masculino,34,Parda,12,3000,1.8182137980000002
Rio Grande do Sul,Masculino,50,Branca,16,1200,1.661982967
Rio Grande do Sul,Masculino,31,Branca,7,1500,1.584553009
Rio Grande do Sul,Feminino,41,Branca,12,800,1.751683399
Rio Grande do Sul,Feminino,45,Branca,4,250,1.6730818859999999
Rio Grande do Sul,Masculino,58,Indígena,5,788,1.751406367
Rio Grande do Sul,Masculino,49,Branca,1,1100,1.7007499430000002
Rio Grande do Sul,Masculino,36,Branca,9,1120,1.704411603
Rio Grande do Sul,Feminino,38,Branca,6,600,1.627541757
Rio Grande do Sul,Masculino,28,Branca,12,2000,1.572160334
Rio Grande do Sul,Masculino,37,Branca,6,1400,1.609602264
Rio Grande do Sul,Masculino,64,Branca,6,4000,1.6903426590000001
Rio Grande do Sul,Masculino,34,Branca,11,2300,1.674342185
Rio Grande do Sul,Masculino,43,Branca,13,900,1.601868794
Rio Grande do Sul,Feminino,18,Branca,9,400,1.705426455
Rio Grande do Sul,Feminino,36,Branca,16,1000,1.7749851890000001
Rio Grande do Sul,Masculino,24,Branca,7,1500,1.726151685
Rio Grande do Sul,Masculino,59,Branca,5,1385,1.70067791
Rio Grande do Sul,Masculino,57,Branca,6,1050,1.7181738999999998
Rio Grande do Sul,Feminino,57,Branca,16,2000,1.6237409319999998
Rio Grande do Sul,Feminino,66,Branca,6,788,1.721373007
Rio Grande do Sul,Masculino,36,Branca,16,6000,1.627966002
Rio Grande do Sul,Feminino,25,Branca,12,900,1.655683449
Rio Grande do Sul,Feminino,50,Branca,16,4000,1.517891632
Rio Grande do Sul,Masculino,36,Branca,15,2500,1.648710739
Rio Grande do Sul,Masculino,81,Branca,16,1600,1.687201294
Rio Grande do Sul,Feminino,64,Branca,6,7880,1.614010764
Rio Grande do Sul,Masculino,54,Branca,12,1000,1.671175852
Rio Grande do Sul,Feminino,36,Branca,7,150,1.7613365419999998
Rio Grande do Sul,Masculino,29,Branca,12,1640,1.818758614
Rio Grande do Sul,Feminino,44,Parda,9,860,1.620458587
Rio Grande do Sul,Feminino,40,Parda,8,150,1.746111432
Rio Grande do Sul,Masculino,33,Preta,12,2000,1.787248931
Rio Grande do Sul,Masculino,60,Branca,12,5000,1.778976111
Rio Grande do Sul,Masculino,66,Branca,12,0,1.69014072
Rio Grande do Sul,Masculino,37,Branca,13,5000,1.6154817819999998
Rio Grande do Sul,Feminino,43,Branca,16,4000,1.745888076
Rio Grande do Sul,Masculino,59,Branca,16,5000,1.735198244
Rio Grande do Sul,Masculino,36,Branca,16,11000,1.574556953
Rio Grande do Sul,Masculino,32,Branca,15,6000,1.6925834119999998
Rio Grande do Sul,Masculino,67,Branca,16,15000,1.716605572
Rio Grande do Sul,Masculino,38,Branca,16,7000,1.7301281640000001
Rio Grande do Sul,Masculino,50,Branca,12,2000,1.7791835880000002
Rio Grande do Sul,Masculino,55,Branca,6,788,1.598147591
Rio Grande do Sul,Masculino,60,Branca,2,700,1.626479319
Rio Grande do Sul,Masculino,40,Preta,8,1400,1.561418178
Rio Grande do Sul,Masculino,36,Branca,12,1600,1.655904761
Rio Grande do Sul,Feminino,47,Branca,16,1800,1.685427709
Rio Grande do Sul,Masculino,39,Branca,12,1800,1.7869345369999998
Rio Grande do Sul,Masculino,30,Parda,10,954,1.80712862
Rio Grande do Sul,Masculino,49,Branca,4,2500,1.7772449080000001
Rio Grande do Sul,Masculino,58,Preta,6,2100,1.687050469
Rio Grande do Sul,Masculino,31,Branca,13,3000,1.701705466
Rio Grande do Sul,Masculino,54,Branca,7,1500,1.668791809
Rio Grande do Sul,Masculino,33,Branca,8,3000,1.694488899
Rio Grande do Sul,Masculino,58,Branca,5,3000,1.661221499
Rio Grande do Sul,Masculino,60,Branca,6,0,1.780325351
Rio Grande do Sul,Masculino,65,Branca,6,1000,1.4653122619999999
Rio Grande do Sul,Feminino,24,Branca,11,1500,1.724878538
Rio Grande do Sul,Masculino,34,Parda,9,4500,1.604897122
Rio Grande do Sul,Masculino,20,Branca,14,1800,1.7303266869999998
Rio Grande do Sul,Masculino,36,Branca,12,2000,1.666996269
Rio Grande do Sul,Masculino,49,Branca,6,3500,1.795527211
Rio Grande do Sul,Feminino,20,Branca,14,800,1.6111224819999999
Rio Grande do Sul,Masculino,59,Branca,3,3200,1.6021843669999998
Rio Grande do Sul,Feminino,40,Branca,12,1200,1.82047149
Rio Grande do Sul,Masculino,44,Branca,9,1500,1.81855454
Rio Grande do Sul,Feminino,32,Branca,11,1310,1.723643527
Rio Grande do Sul,Feminino,17,Preta,9,1065,1.704046135
Rio Grande do Sul,Masculino,48,Branca,6,2500,1.594558752
Rio Grande do Sul,Masculino,54,Branca,12,1500,1.658658696
Rio Grande do Sul,Masculino,44,Branca,16,3500,1.708622986
Rio Grande do Sul,Masculino,62,Branca,15,2000,1.6843450430000002
Rio Grande do Sul,Masculino,43,Branca,16,15000,1.769080548
Rio Grande do Sul,Masculino,42,Preta,13,3200,1.6630421219999998
Rio Grande do Sul,Masculino,38,Branca,12,1500,1.736856264
Rio Grande do Sul,Feminino,39,Branca,3,950,1.804119159
Rio Grande do Sul,Feminino,46,Branca,16,2750,1.5886561780000001
Rio Grande do Sul,Masculino,29,Preta,10,2000,1.8076347609999999
Rio Grande do Sul,Feminino,44,Branca,16,5000,1.750563804
Rio Grande do Sul,Masculino,39,Branca,13,2000,1.845910348
Rio Grande do Sul,Masculino,48,Branca,5,1400,1.576966661
Rio Grande do Sul,Masculino,56,Branca,12,2500,1.733800665
Rio Grande do Sul,Masculino,36,Branca,16,10000,1.73411217
Rio Grande do Sul,Masculino,35,Branca,12,1170,1.7713763480000002
Rio Grande do Sul,Masculino,41,Branca,12,1500,1.745847465
Rio Grande do Sul,Masculino,55,Branca,6,1700,1.6845652080000002
Rio Grande do Sul,Masculino,50,Branca,12,2500,1.583483956
Rio Grande do Sul,Masculino,29,Parda,13,3000,1.691325392
Rio Grande do Sul,Masculino,65,Branca,9,2500,1.7518151780000002
Rio Grande do Sul,Feminino,45,Branca,15,1670,1.63251732
Rio Grande do Sul,Masculino,63,Branca,9,2000,1.742170381
Rio Grande do Sul,Masculino,54,Branca,5,2600,1.40144549
Rio Grande do Sul,Masculino,59,Branca,4,380,1.6601555590000001
Rio Grande do Sul,Masculino,45,Branca,5,3000,1.623099452
Rio Grande do Sul,Masculino,52,Branca,6,1500,1.7702480219999999
Rio Grande do Sul,Masculino,20,Branca,9,350,1.835009451
Rio Grande do Sul,Masculino,47,Branca,12,1680,1.830894222
Rio Grande do Sul,Feminino,61,Branca,6,788,1.6072040140000001
Rio Grande do Sul,Masculino,49,Branca,12,2000,1.58199172
Rio Grande do Sul,Masculino,51,Branca,5,1250,1.649252606
Rio Grande do Sul,Masculino,48,Branca,4,1500,1.63278318
Rio Grande do Sul,Masculino,62,Branca,4,788,1.7011860890000001
Rio Grande do Sul,Masculino,63,Branca,9,1900,1.5346579519999999
Rio Grande do Sul,Masculino,52,Branca,5,1500,1.677710545
Rio Grande do Sul,Masculino,30,Branca,9,2750,1.714855504
Rio Grande do Sul,Masculino,50,Branca,16,2000,1.6277360330000001
Rio Grande do Sul,Masculino,47,Branca,6,788,1.722486945
Rio Grande do Sul,Masculino,30,Parda,8,788,1.59735406
Rio Grande do Sul,Masculino,42,Branca,8,2800,1.70534695
Rio Grande do Sul,Masculino,77,Branca,1,250,1.836542589
Rio Grande do Sul,Masculino,50,Branca,12,1000,1.715246485
Rio Grande do Sul,Masculino,48,Branca,6,1500,1.7053574630000001
Rio Grande do Sul,Masculino,57,Branca,9,1500,1.642444435
Rio Grande do Sul,Masculino,49,Branca,7,1000,1.7287554790000002
Rio Grande do Sul,Masculino,61,Branca,6,1200,1.6763334980000002
Rio Grande do Sul,Masculino,34,Branca,4,1500,1.669672244
Rio Grande do Sul,Masculino,46,Branca,6,2000,1.635052404
Rio Grande do Sul,Masculino,53,Branca,6,2400,1.6345886219999999
Rio Grande do Sul,Masculino,50,Branca,6,1500,1.76346727
Rio Grande do Sul,Masculino,50,Branca,1,788,1.68510127
Rio Grande do Sul,Masculino,58,Branca,9,1500,1.808228653
Rio Grande do Sul,Feminino,64,Branca,4,300,1.7097185519999998
Rio Grande do Sul,Masculino,40,Branca,5,800,1.533559589
Rio Grande do Sul,Masculino,52,Branca,6,2000,1.6594249980000002
Rio Grande do Sul,Masculino,56,Branca,6,3000,1.814314809
Rio Grande do Sul,Masculino,45,Branca,6,1300,1.6750922959999999
Rio Grande do Sul,Masculino,55,Branca,5,1500,1.614972719
Rio Grande do Sul,Masculino,47,Branca,16,1500,1.777018262
Rio Grande do Sul,Feminino,35,Branca,12,1570,1.643411435
Rio Grande do Sul,Masculino,40,Branca,12,788,1.6592106469999999
Rio Grande do Sul,Masculino,76,Branca,6,1000,1.5038817480000002
Rio Grande do Sul,Masculino,60,Branca,16,10000,1.8168236169999998
Rio Grande do Sul,Masculino,24,Branca,7,800,1.609936288
Rio Grande do Sul,Masculino,51,Preta,4,1500,1.69496811
Rio Grande do Sul,Masculino,47,Branca,6,1200,1.726931741
Rio Grande do Sul,Masculino,25,Preta,7,759,1.785236285
Rio Grande do Sul,Feminino,35,Preta,12,730,1.646340455
Rio Grande do Sul,Feminino,49,Branca,12,788,1.556161691
Rio Grande do Sul,Masculino,65,Branca,1,0,1.660295791
Rio Grande do Sul,Masculino,51,Branca,12,3000,1.730958761
Rio Grande do Sul,Masculino,59,Branca,16,15000,1.6337471540000001
Rio Grande do Sul,Feminino,30,Branca,16,3554,1.722732935
Rio Grande do Sul,Masculino,52,Branca,16,5000,1.6071626780000001
Rio Grande do Sul,Masculino,52,Parda,9,2300,1.7735920509999998
Rio Grande do Sul,Masculino,55,Branca,16,1500,1.7168471840000001
Rio Grande do Sul,Feminino,50,Branca,12,2000,1.748972264
Rio Grande do Sul,Masculino,33,Branca,16,3500,1.662504016
Rio Grande do Sul,Feminino,45,Branca,16,2000,1.63009962
Rio Grande do Sul,Feminino,58,Branca,12,200,1.743385351
Rio Grande do Sul,Masculino,39,Preta,12,1700,1.747949526
Rio Grande do Sul,Masculino,45,Branca,9,1100,1.6474848309999999
Rio Grande do Sul,Masculino,45,Preta,12,1500,1.7036154669999999
Rio Grande do Sul,Masculino,25,Branca,12,1000,1.561149295
Rio Grande do Sul,Masculino,43,Preta,9,2300,1.780381131
Rio Grande do Sul,Feminino,39,Branca,12,788,1.546894744
Rio Grande do Sul,Masculino,35,Branca,16,1750,1.587124594
Rio Grande do Sul,Masculino,54,Branca,6,400,1.624436236
Rio Grande do Sul,Masculino,36,Branca,4,1000,1.6929922169999998
Rio Grande do Sul,Masculino,45,Branca,4,788,1.764117753
Rio Grande do Sul,Masculino,76,Branca,6,600,1.8202958969999998
Rio Grande do Sul,Masculino,84,Branca,2,700,1.722584938
Rio Grande do Sul,Feminino,47,Branca,9,0,1.640204702
Rio Grande do Sul,Masculino,44,Branca,3,1000,1.602480489
Rio Grande do Sul,Feminino,48,Branca,4,1000,1.792315041
Rio Grande do Sul,Masculino,47,Branca,6,1100,1.62051905
Rio Grande do Sul,Masculino,53,Branca,1,0,1.7501538
Rio Grande do Sul,Feminino,69,Preta,1,0,1.579967949
Rio Grande do Sul,Masculino,65,Branca,7,700,1.6955245909999999
Rio Grande do Sul,Masculino,56,Branca,6,1100,1.6909473419999999
Rio Grande do Sul,Masculino,49,Branca,5,200,1.5979983469999999
Rio Grande do Sul,Masculino,75,Branca,5,800,1.6957842
Rio Grande do Sul,Masculino,57,Branca,6,1500,1.712713954
Rio Grande do Sul,Masculino,44,Branca,5,1700,1.703267435
Rio Grande do Sul,Masculino,43,Parda,4,500,1.612769684
Rio Grande do Sul,Feminino,25,Branca,13,1200,1.673757546
Rio Grande do Sul,Feminino,49,Branca,12,1000,1.874905012
Rio Grande do Sul,Masculino,54,Branca,6,2000,1.561562406
Rio Grande do Sul,Masculino,40,Branca,9,1200,1.722074465
Rio Grande do Sul,Feminino,35,Branca,7,789,1.7237295
Rio Grande do Sul,Masculino,29,Branca,12,968,1.6629623390000001
Rio Grande do Sul,Masculino,52,Branca,6,789,1.589560268
Rio Grande do Sul,Masculino,44,Branca,9,2000,1.724110918
Rio Grande do Sul,Masculino,66,Branca,9,2400,1.754178435
Rio Grande do Sul,Masculino,57,Branca,10,1000,1.730015576
Rio Grande do Sul,Masculino,50,Branca,7,3000,1.782184864
Rio Grande do Sul,Feminino,71,Branca,6,300,1.690799345
Rio Grande do Sul,Masculino,53,Parda,7,1200,1.735006145
Rio Grande do Sul,Masculino,38,Branca,12,2800,1.670926666
Rio Grande do Sul,Masculino,43,Branca,16,5000,1.7595011130000002
Rio Grande do Sul,Feminino,30,Branca,16,1000,1.6348123319999999
Rio Grande do Sul,Masculino,35,Amarela,12,1100,1.588294214
Rio Grande do Sul,Masculino,58,Branca,8,1700,1.670600441
Rio Grande do Sul,Masculino,55,Branca,16,2500,1.872080995
Rio Grande do Sul,Masculino,44,Branca,12,1500,1.6374902569999998
Rio Grande do Sul,Masculino,55,Branca,12,2000,1.69104464
Rio Grande do Sul,Masculino,36,Branca,13,900,1.793132937
Rio Grande do Sul,Masculino,40,Branca,14,2500,1.6199462169999999
Rio Grande do Sul,Masculino,53,Preta,5,1200,1.7169936119999998
Rio Grande do Sul,Feminino,49,Parda,12,1000,1.632408312
Rio Grande do Sul,Feminino,28,Branca,12,2000,1.817007913
Rio Grande do Sul,Masculino,52,Branca,5,1000,1.566620951
Rio Grande do Sul,Feminino,29,Branca,11,1000,1.668245328
Rio Grande do Sul,Masculino,63,Branca,4,1000,1.6429036190000001
Rio Grande do Sul,Masculino,54,Branca,12,1500,1.672541509
Rio Grande do Sul,Masculino,46,Branca,12,2000,1.722200861
Rio Grande do Sul,Masculino,42,Branca,8,2000,1.708439995
Rio Grande do Sul,Masculino,48,Branca,16,3500,1.5228629740000001
Rio Grande do Sul,Masculino,70,Branca,5,849,1.654992241
Rio Grande do Sul,Feminino,31,Branca,12,810,1.6180958769999998
Rio Grande do Sul,Masculino,23,Parda,12,1200,1.6947089290000001
Rio Grande do Sul,Masculino,38,Branca,12,1200,1.634156326
Rio Grande do Sul,Masculino,34,Branca,12,1400,1.8153961459999999
Rio Grande do Sul,Masculino,36,Branca,16,8000,1.728326826
Rio Grande do Sul,Feminino,44,Branca,16,950,1.905641287
Rio Grande do Sul,Feminino,23,Branca,12,950,1.6838379069999998
Rio Grande do Sul,Feminino,50,Branca,3,850,1.778370419
Rio Grande do Sul,Masculino,42,Branca,8,1300,1.660913624
Rio Grande do Sul,Masculino,52,Preta,12,1000,1.807755811
Rio Grande do Sul,Masculino,41,Branca,12,1100,1.6694736280000002
Rio Grande do Sul,Masculino,48,Branca,12,1500,1.641167111
Rio Grande do Sul,Masculino,25,Branca,12,1600,1.7908604959999999
Rio Grande do Sul,Masculino,62,Branca,12,700,1.7695950569999999
Rio Grande do Sul,Masculino,31,Branca,9,1600,1.699263481
Rio Grande do Sul,Feminino,55,Branca,12,1500,1.6344498580000002
Rio Grande do Sul,Masculino,26,Branca,9,1200,1.642531438
Rio Grande do Sul,Masculino,58,Branca,3,1300,1.732233921
Rio Grande do Sul,Masculino,48,Branca,8,2300,1.827385992
Rio Grande do Sul,Feminino,20,Branca,11,400,1.557595146
Rio Grande do Sul,Feminino,46,Branca,9,1200,1.704100964
Rio Grande do Sul,Feminino,26,Branca,12,1350,1.609158972
Rio Grande do Sul,Masculino,27,Branca,13,3000,1.712106555
Rio Grande do Sul,Masculino,62,Branca,12,2000,1.746761704
Rio Grande do Sul,Masculino,48,Branca,16,5000,1.7516004090000001
Rio Grande do Sul,Feminino,42,Branca,12,1094,1.6920779730000002
Rio Grande do Sul,Feminino,43,Branca,16,2500,1.7659569019999999
Rio Grande do Sul,Masculino,56,Branca,15,5000,1.6532177319999999
Rio Grande do Sul,Masculino,43,Branca,12,1600,1.691980934
Rio Grande do Sul,Feminino,35,Branca,9,280,1.6414444259999998
Rio Grande do Sul,Feminino,39,Branca,12,980,1.693285435
Rio Grande do Sul,Masculino,41,Branca,12,2000,1.64503972
Rio Grande do Sul,Masculino,18,Branca,10,1400,1.66497498
Rio Grande do Sul,Masculino,49,Branca,3,1200,1.766167159
Rio Grande do Sul,Masculino,37,Branca,12,1600,1.75810497
Rio Grande do Sul,Feminino,52,Branca,12,1100,1.660368548
Rio Grande do Sul,Feminino,36,Branca,12,1000,1.7927698019999998
Rio Grande do Sul,Feminino,36,Branca,12,700,1.747384804
Rio Grande do Sul,Masculino,33,Branca,1,1500,1.6298196090000001
Rio Grande do Sul,Masculino,47,Branca,12,2500,1.5199515590000001
Rio Grande do Sul,Masculino,29,Branca,16,1800,1.679330353
Rio Grande do Sul,Masculino,57,Branca,9,2250,1.671400917
Rio Grande do Sul,Masculino,60,Preta,12,4800,1.72803478
Rio Grande do Sul,Masculino,21,Branca,9,788,1.642078022
Rio Grande do Sul,Masculino,48,Branca,1,788,1.648592869
Rio Grande do Sul,Masculino,29,Branca,13,1800,1.7652592980000001
Rio Grande do Sul,Feminino,57,Preta,9,788,1.6901472419999999
Rio Grande do Sul,Feminino,30,Parda,10,1100,1.815528185
Rio Grande do Sul,Feminino,25,Parda,12,1100,1.7506268269999998
Rio Grande do Sul,Feminino,57,Branca,6,1200,1.608707035
Rio Grande do Sul,Masculino,37,Branca,9,1500,1.673623563
Rio Grande do Sul,Masculino,41,Branca,9,1800,1.680312715
Rio Grande do Sul,Masculino,61,Branca,9,1200,1.642944509
Rio Grande do Sul,Feminino,34,Branca,8,600,1.798735102
Rio Grande do Sul,Feminino,37,Branca,7,1100,1.677945126
Rio Grande do Sul,Masculino,43,Parda,16,4700,1.838384145
Rio Grande do Sul,Feminino,48,Branca,9,1700,1.694036986
Rio Grande do Sul,Masculino,39,Branca,11,1500,1.6238333759999999
Rio Grande do Sul,Masculino,45,Branca,12,3500,1.7497018030000002
Rio Grande do Sul,Feminino,35,Branca,8,1200,1.69771972
Rio Grande do Sul,Feminino,32,Branca,16,3800,1.607887188
Rio Grande do Sul,Masculino,35,Parda,12,1900,1.7301704919999998
Rio Grande do Sul,Masculino,57,Branca,16,3500,1.6502875240000001
Rio Grande do Sul,Masculino,53,Branca,9,1200,1.644696371
Rio Grande do Sul,Masculino,42,Branca,6,1700,1.737325645
Rio Grande do Sul,Feminino,20,Branca,12,1500,1.7288875680000002
Rio Grande do Sul,Feminino,45,Branca,7,1200,1.811561894
Rio Grande do Sul,Masculino,24,Branca,9,1400,1.703360956
Rio Grande do Sul,Masculino,52,Branca,12,2000,1.608012786
Rio Grande do Sul,Feminino,55,Branca,12,0,1.665152646
Rio Grande do Sul,Masculino,60,Branca,6,1000,1.5387364430000001
Rio Grande do Sul,Masculino,42,Branca,8,1800,1.662567741
Rio Grande do Sul,Masculino,54,Branca,5,1500,1.828652926
Rio Grande do Sul,Feminino,32,Branca,16,3100,1.67131423
Rio Grande do Sul,Masculino,32,Branca,12,3000,1.6811314880000001
Rio Grande do Sul,Masculino,61,Branca,13,1600,1.6686254090000001
Rio Grande do Sul,Masculino,50,Branca,16,2000,1.659778276
Rio Grande do Sul,Masculino,50,Branca,12,1000,1.610293683
Rio Grande do Sul,Feminino,42,Branca,12,3000,1.711031974
Rio Grande do Sul,Masculino,34,Branca,12,1500,1.6907578269999999
Rio Grande do Sul,Feminino,42,Branca,16,1000,1.87206579
Rio Grande do Sul,Masculino,41,Branca,7,2000,1.625750119
Rio Grande do Sul,Feminino,56,Branca,11,788,1.632484598
Rio Grande do Sul,Feminino,35,Branca,12,1100,1.6493787069999999
Rio Grande do Sul,Masculino,56,Parda,6,1300,1.635204759
Rio Grande do Sul,Feminino,50,Branca,10,1000,1.653064886
Rio Grande do Sul,Feminino,34,Branca,5,1100,1.652747851
Rio Grande do Sul,Feminino,16,Branca,8,900,1.705051302
Rio Grande do Sul,Masculino,53,Branca,9,4000,1.6618812090000001
Rio Grande do Sul,Feminino,20,Branca,12,817,1.8050370759999999
Rio Grande do Sul,Feminino,62,Branca,3,560,1.6028837790000001
Rio Grande do Sul,Masculino,62,Branca,16,2300,1.776743973
Rio Grande do Sul,Masculino,46,Branca,7,3000,1.675082241
Rio Grande do Sul,Masculino,49,Branca,5,1260,1.586621545
Rio Grande do Sul,Masculino,33,Branca,12,3300,1.7283860780000002
Rio Grande do Sul,Masculino,59,Branca,6,0,1.646979635
Rio Grande do Sul,Feminino,46,Branca,12,1800,1.753841591
Rio Grande do Sul,Feminino,45,Branca,16,2400,1.657277839
Rio Grande do Sul,Feminino,40,Branca,9,1000,1.55332956
Rio Grande do Sul,Masculino,26,Branca,12,2000,1.709930397
Rio Grande do Sul,Masculino,46,Branca,16,1600,1.8168144780000002
Rio Grande do Sul,Masculino,43,Branca,16,1100,1.84951218
Rio Grande do Sul,Masculino,34,Branca,12,1800,1.5804889919999998
Rio Grande do Sul,Masculino,61,Branca,1,0,1.763224238
Rio Grande do Sul,Feminino,34,Branca,6,990,1.731110801
Rio Grande do Sul,Masculino,43,Branca,8,2800,1.713342358
Rio Grande do Sul,Masculino,51,Branca,11,3000,1.697750707
Rio Grande do Sul,Masculino,31,Branca,12,1950,1.809644145
Rio Grande do Sul,Masculino,42,Branca,15,4000,1.662977308
