UF,Sexo,Idade,Cor,Anos de Estudo,Renda,Altura
São Paulo,Masculino,42,Parda,9,2000,1.5544808719999998
São Paulo,Masculino,55,Branca,12,3500,1.7995438990000001
São Paulo,Feminino,42,Branca,16,2000,1.5845378319999999
São Paulo,Masculino,41,Branca,16,4500,1.703813912
São Paulo,Feminino,49,Branca,15,2700,1.6621367390000001
São Paulo,Masculino,35,Branca,12,2000,1.782912233
São Paulo,Masculino,49,Branca,5,3000,1.716078292
São Paulo,Masculino,43,Branca,12,1900,1.821066043
São Paulo,Masculino,70,Branca,16,7500,1.7658368080000002
São Paulo,Masculino,57,Branca,12,3000,1.813124694
São Paulo,Feminino,36,Branca,12,1000,1.7567916190000001
São Paulo,Feminino,29,Branca,12,2600,1.7059420840000001
São Paulo,Feminino,35,Branca,16,2560,1.833006514
São Paulo,Masculino,33,Branca,12,1900,1.7112131730000002
São Paulo,Masculino,18,Branca,9,1000,1.653416424
São Paulo,Masculino,30,Branca,12,1600,1.6244105580000001
São Paulo,Feminino,36,Parda,12,1400,1.5420724630000002
São Paulo,Masculino,20,Parda,12,1600,1.6796351530000002
São Paulo,Masculino,41,Branca,12,10000,1.706194589
São Paulo,Feminino,39,Branca,11,1050,1.59334058
São Paulo,Feminino,25,Branca,12,1090,1.7485750469999999
São Paulo,Feminino,31,Branca,15,1000,1.690286196
São Paulo,Masculino,33,Branca,12,2000,1.741450144
São Paulo,Masculino,26,Parda,10,1800,1.618447116
São Paulo,Feminino,49,Branca,9,1500,1.7764461130000002
São Paulo,Masculino,51,Parda,5,1500,1.665526834
São Paulo,Feminino,44,Branca,5,1200,1.7569287519999999
São Paulo,Feminino,43,Parda,12,800,1.726824198
São Paulo,Masculino,23,Parda,12,1300,1.582034381
São Paulo,Masculino,34,Branca,16,4000,1.5946003080000002
São Paulo,Masculino,60,Branca,4,3500,1.533320948
São Paulo,Feminino,26,Branca,16,1000,1.6262890840000002
São Paulo,Masculino,52,Branca,12,3000,1.706896564
São Paulo,Masculino,49,Branca,16,4000,1.620780279
São Paulo,Feminino,34,Parda,10,500,1.806771451
São Paulo,Masculino,57,Branca,12,1000,1.4899083290000001
São Paulo,Feminino,42,Parda,8,788,1.66205728
São Paulo,Masculino,21,Branca,16,4300,1.6837618859999999
São Paulo,Masculino,40,Parda,9,1200,1.7472351469999998
São Paulo,Masculino,38,Parda,5,3500,1.7300407919999998
São Paulo,Masculino,44,Branca,12,2500,1.753276204
São Paulo,Masculino,31,Branca,12,2000,1.656785682
São Paulo,Masculino,27,Parda,10,1200,1.646396231
São Paulo,Masculino,29,Parda,1,800,1.704087823
São Paulo,Masculino,41,Parda,9,856,1.6797960459999999
São Paulo,Feminino,63,Parda,1,788,1.7445918269999998
São Paulo,Feminino,33,Branca,9,820,1.756700929
São Paulo,Masculino,40,Branca,11,1100,1.665466364
São Paulo,Masculino,52,Branca,4,2000,1.7364441290000001
São Paulo,Masculino,46,Branca,13,1200,1.731230431
São Paulo,Masculino,55,Branca,12,3000,1.668423346
São Paulo,Masculino,50,Branca,12,1300,1.595030075
São Paulo,Masculino,54,Preta,1,1500,1.676481225
São Paulo,Masculino,44,Branca,12,3900,1.64419837
São Paulo,Masculino,60,Parda,11,1500,1.626865376
São Paulo,Masculino,43,Branca,9,1300,1.669748931
São Paulo,Masculino,43,Branca,12,4000,1.65533798
São Paulo,Masculino,44,Branca,9,2100,1.678036174
São Paulo,Masculino,33,Branca,16,2000,1.7575012490000002
São Paulo,Masculino,58,Branca,9,1300,1.8221159530000002
São Paulo,Masculino,60,Branca,6,3000,1.864463789
São Paulo,Masculino,39,Branca,4,1500,1.72414323
São Paulo,Masculino,47,Branca,8,1600,1.69174933
São Paulo,Masculino,42,Branca,17,3000,1.647811445
São Paulo,Feminino,35,Branca,5,1029,1.691055605
São Paulo,Masculino,44,Parda,5,1800,1.677304683
São Paulo,Masculino,62,Parda,5,5000,1.548479975
São Paulo,Masculino,63,Branca,7,1700,1.6704990219999998
São Paulo,Masculino,49,Branca,12,2500,1.832036623
São Paulo,Masculino,41,Branca,10,4100,1.601408133
São Paulo,Masculino,28,Branca,14,4000,1.8228707419999999
São Paulo,Masculino,42,Branca,12,2500,1.8457946680000001
São Paulo,Masculino,61,Branca,12,1200,1.559114455
São Paulo,Masculino,50,Branca,16,4000,1.805988034
São Paulo,Masculino,54,Branca,6,30000,1.690923491
São Paulo,Masculino,44,Branca,16,5000,1.634539529
São Paulo,Masculino,34,Preta,5,1400,1.7425139180000002
São Paulo,Feminino,28,Branca,12,1250,1.5444688069999999
São Paulo,Masculino,52,Branca,9,3000,1.767374657
São Paulo,Masculino,47,Branca,12,2400,1.7481448169999998
São Paulo,Masculino,67,Branca,9,1900,1.64827606
São Paulo,Masculino,63,Branca,2,1200,1.7476988759999998
São Paulo,Feminino,60,Branca,5,788,1.789127805
São Paulo,Feminino,39,Branca,15,5000,1.801482372
São Paulo,Masculino,38,Branca,4,0,1.703690704
São Paulo,Feminino,52,Branca,5,1000,1.6052385619999998
São Paulo,Masculino,53,Amarela,12,4000,1.705254843
São Paulo,Masculino,54,Parda,9,1250,1.718836964
São Paulo,Masculino,50,Branca,4,2000,1.669758361
São Paulo,Feminino,36,Branca,12,1100,1.734856489
São Paulo,Masculino,44,Branca,1,2000,1.729064121
São Paulo,Masculino,59,Branca,5,1200,1.736373554
São Paulo,Feminino,42,Branca,1,900,1.829084322
São Paulo,Masculino,65,Parda,1,1720,1.68119374
São Paulo,Masculino,19,Branca,11,1000,1.535986557
São Paulo,Masculino,38,Parda,12,2800,1.792038192
São Paulo,Masculino,62,Parda,4,1000,1.8419196740000001
São Paulo,Masculino,53,Parda,11,1000,1.751949369
São Paulo,Masculino,48,Branca,9,1800,1.650652746
São Paulo,Feminino,30,Parda,12,2500,1.807726828
São Paulo,Masculino,47,Parda,16,5000,1.776066361
São Paulo,Masculino,61,Branca,3,800,1.7260538069999998
São Paulo,Feminino,41,Parda,12,1200,1.6606689890000002
São Paulo,Masculino,57,Branca,8,2000,1.7161168759999998
São Paulo,Masculino,35,Branca,16,10000,1.7445791119999998
São Paulo,Masculino,59,Branca,5,832,1.746117107
São Paulo,Masculino,37,Parda,12,3000,1.871235335
São Paulo,Masculino,44,Parda,6,1800,1.706844768
São Paulo,Masculino,37,Branca,16,1000,1.6658707240000001
São Paulo,Masculino,38,Parda,5,2000,1.807501849
São Paulo,Masculino,53,Branca,7,1600,1.6671835940000002
São Paulo,Feminino,75,Branca,3,350,1.658963035
São Paulo,Masculino,44,Branca,9,1200,1.60636657
São Paulo,Feminino,19,Parda,7,1100,1.823296043
São Paulo,Masculino,53,Parda,5,1600,1.734341085
São Paulo,Masculino,53,Parda,8,2500,1.6154792
São Paulo,Masculino,63,Branca,9,1500,1.51601725
São Paulo,Feminino,48,Branca,8,250,1.6398847719999998
São Paulo,Feminino,52,Parda,5,450,1.716841736
São Paulo,Feminino,56,Parda,1,800,1.725977434
São Paulo,Masculino,53,Parda,5,2000,1.7036447540000001
São Paulo,Masculino,61,Branca,9,200,1.6772285919999999
São Paulo,Masculino,59,Preta,5,1600,1.702132692
São Paulo,Masculino,43,Branca,12,1200,1.623837999
São Paulo,Masculino,43,Parda,12,1500,1.700264473
São Paulo,Masculino,80,Branca,16,2000,1.560233966
São Paulo,Masculino,41,Branca,16,6000,1.699378169
São Paulo,Feminino,33,Branca,12,1400,1.781389626
São Paulo,Masculino,35,Branca,12,3500,1.643103049
São Paulo,Feminino,55,Branca,12,1000,1.693294307
São Paulo,Masculino,37,Branca,12,2100,1.680936159
São Paulo,Masculino,37,Branca,12,1200,1.639768829
São Paulo,Masculino,28,Branca,7,1200,1.775718371
São Paulo,Masculino,42,Branca,12,2700,1.6463871140000002
São Paulo,Masculino,57,Branca,5,2000,1.764712125
São Paulo,Masculino,22,Branca,12,800,1.711780516
São Paulo,Masculino,26,Branca,12,1200,1.793090544
São Paulo,Masculino,39,Parda,12,5000,1.6152793580000002
São Paulo,Masculino,54,Parda,6,1300,1.6362875069999998
São Paulo,Masculino,49,Parda,9,2200,1.767539954
São Paulo,Masculino,42,Branca,7,1000,1.786459764
São Paulo,Masculino,37,Branca,5,900,1.655376578
São Paulo,Masculino,26,Branca,11,1200,1.563875488
São Paulo,Masculino,49,Branca,9,1600,1.689848414
São Paulo,Masculino,27,Parda,9,2000,1.718904213
São Paulo,Masculino,36,Branca,12,1200,1.7204503519999998
São Paulo,Masculino,26,Branca,9,900,1.739903543
São Paulo,Masculino,52,Branca,12,2500,1.706848573
São Paulo,Masculino,36,Branca,6,1500,1.6056642490000002
São Paulo,Masculino,43,Parda,2,1100,1.7844571480000002
São Paulo,Feminino,53,Branca,16,1500,1.609136127
São Paulo,Masculino,59,Branca,12,2000,1.746735784
São Paulo,Masculino,53,Branca,12,5000,1.71839201
São Paulo,Feminino,57,Branca,7,350,1.731633384
São Paulo,Masculino,60,Branca,16,1700,1.6551852930000002
São Paulo,Masculino,61,Branca,16,11000,1.67423043
São Paulo,Feminino,56,Branca,16,2200,1.66553582
São Paulo,Masculino,53,Branca,16,58000,1.579180279
São Paulo,Masculino,47,Branca,16,4000,1.853177149
São Paulo,Feminino,66,Branca,12,850,1.7454504030000002
São Paulo,Feminino,60,Branca,16,4000,1.759843971
São Paulo,Masculino,64,Preta,16,5980,1.735897852
São Paulo,Feminino,55,Branca,9,3000,1.7218750669999998
São Paulo,Masculino,41,Preta,16,25000,1.6950561000000002
São Paulo,Feminino,61,Branca,16,5000,1.77819872
São Paulo,Feminino,44,Branca,16,10000,1.672010895
São Paulo,Masculino,43,Branca,14,5000,1.720382316
São Paulo,Masculino,52,Branca,12,1800,1.595845964
São Paulo,Masculino,28,Branca,14,7500,1.724678689
São Paulo,Feminino,34,Branca,16,3600,1.637852919
São Paulo,Feminino,30,Parda,16,788,1.7577225840000001
São Paulo,Masculino,39,Branca,16,6000,1.555620134
São Paulo,Feminino,44,Branca,16,1200,1.717728985
São Paulo,Masculino,52,Branca,5,800,1.7306766669999998
São Paulo,Feminino,47,Branca,16,2400,1.712358485
São Paulo,Masculino,48,Branca,16,5500,1.650250426
São Paulo,Masculino,53,Branca,16,10000,1.739931998
São Paulo,Masculino,35,Branca,16,9000,1.710191924
São Paulo,Masculino,41,Parda,12,2300,1.5920692859999999
São Paulo,Feminino,48,Branca,16,2300,1.6862341
São Paulo,Masculino,70,Branca,12,5000,1.873177724
São Paulo,Masculino,36,Branca,12,3100,1.7601615259999999
São Paulo,Feminino,30,Parda,14,3500,1.753276085
São Paulo,Masculino,69,Branca,12,1000,1.6545398390000001
São Paulo,Masculino,51,Parda,16,5000,1.6706268690000001
São Paulo,Feminino,42,Branca,14,3300,1.776578697
São Paulo,Feminino,57,Branca,16,920,1.8490373919999998
São Paulo,Feminino,37,Branca,14,2500,1.634796579
São Paulo,Feminino,45,Branca,16,1055,1.576819283
São Paulo,Masculino,29,Branca,12,3500,1.670717561
São Paulo,Masculino,50,Branca,16,17000,1.6724986769999999
São Paulo,Masculino,48,Branca,12,2500,1.6839909419999999
São Paulo,Masculino,47,Parda,14,4500,1.550838699
São Paulo,Masculino,40,Branca,12,2800,1.707539701
São Paulo,Masculino,64,Branca,5,2500,1.6806793180000001
São Paulo,Feminino,55,Preta,12,950,1.67711327
São Paulo,Masculino,36,Branca,15,4000,1.66248698
São Paulo,Masculino,38,Branca,16,6000,1.6476423969999998
São Paulo,Masculino,51,Branca,10,2500,1.760870781
São Paulo,Masculino,55,Branca,12,2400,1.738124855
São Paulo,Masculino,49,Branca,9,1000,1.783976575
São Paulo,Masculino,63,Branca,5,1300,1.56113104
São Paulo,Masculino,29,Branca,12,3100,1.758103445
São Paulo,Feminino,58,Parda,7,1500,1.69840182
São Paulo,Masculino,41,Parda,5,2500,1.7359988519999998
São Paulo,Masculino,56,Branca,9,600,1.809388803
São Paulo,Feminino,42,Preta,6,1500,1.5849940809999998
São Paulo,Masculino,43,Parda,12,2500,1.56425452
São Paulo,Masculino,26,Branca,12,1400,1.6447554869999998
São Paulo,Feminino,26,Parda,9,1000,1.779841765
São Paulo,Masculino,28,Branca,12,1500,1.701258966
São Paulo,Feminino,46,Branca,13,2800,1.6442048980000001
São Paulo,Masculino,75,Amarela,5,750,1.695585703
São Paulo,Masculino,63,Parda,16,2200,1.623602094
São Paulo,Masculino,52,Branca,5,1035,1.6392299590000001
São Paulo,Masculino,53,Branca,12,1500,1.6924877790000001
São Paulo,Feminino,46,Parda,12,1200,1.754514101
São Paulo,Feminino,47,Parda,12,1400,1.765678405
São Paulo,Feminino,37,Branca,12,2800,1.6934580430000001
São Paulo,Feminino,32,Parda,12,1700,1.770874691
São Paulo,Masculino,48,Branca,16,6520,1.615323371
São Paulo,Feminino,57,Branca,12,1200,1.643795521
São Paulo,Masculino,30,Branca,16,4000,1.6808627719999998
São Paulo,Masculino,83,Branca,10,2500,1.886469816
São Paulo,Masculino,40,Branca,16,9700,1.836142784
São Paulo,Feminino,43,Branca,12,0,1.6411160340000002
São Paulo,Masculino,55,Branca,16,4000,1.696972567
São Paulo,Feminino,39,Branca,16,3000,1.677514643
São Paulo,Masculino,32,Branca,16,8000,1.6910263230000002
São Paulo,Masculino,54,Branca,16,7000,1.665011134
São Paulo,Masculino,43,Parda,16,18000,1.717394024
São Paulo,Masculino,46,Branca,12,3000,1.731628474
São Paulo,Masculino,30,Branca,16,2900,1.675019571
São Paulo,Masculino,57,Branca,16,4000,1.530134441
São Paulo,Masculino,58,Branca,16,60000,1.5767853
São Paulo,Masculino,57,Branca,9,2000,1.7483643780000002
São Paulo,Masculino,39,Parda,16,12000,1.6735470959999998
São Paulo,Feminino,44,Branca,16,6500,1.837469669
São Paulo,Masculino,56,Branca,16,5000,1.7084506169999998
São Paulo,Feminino,44,Branca,16,6000,1.666550606
São Paulo,Feminino,42,Branca,16,3900,1.7371379969999998
São Paulo,Masculino,46,Branca,16,10000,1.684474645
São Paulo,Masculino,64,Branca,16,1200,1.6018107990000001
São Paulo,Masculino,41,Parda,16,6000,1.62183907
São Paulo,Masculino,30,Branca,16,6800,1.62403077
São Paulo,Masculino,26,Branca,15,3500,1.617089394
São Paulo,Feminino,43,Branca,16,2800,1.7035987190000002
São Paulo,Masculino,59,Branca,12,8000,1.85224001
São Paulo,Feminino,49,Branca,12,1800,1.6336437730000002
São Paulo,Masculino,53,Branca,12,3000,1.570771309
São Paulo,Masculino,72,Indígena,2,1400,1.6570692059999999
São Paulo,Feminino,20,Parda,12,800,1.7456636509999999
São Paulo,Masculino,38,Branca,12,1800,1.5596327190000001
São Paulo,Masculino,55,Parda,12,1800,1.771918946
São Paulo,Masculino,28,Branca,16,2000,1.717080678
São Paulo,Masculino,42,Branca,12,2500,1.778673895
São Paulo,Feminino,53,Parda,1,400,1.617341945
São Paulo,Masculino,63,Branca,1,2500,1.759996106
São Paulo,Masculino,43,Parda,16,1200,1.741544403
São Paulo,Feminino,50,Branca,4,788,1.653280655
São Paulo,Masculino,58,Parda,7,1600,1.735981733
São Paulo,Feminino,50,Parda,12,1000,1.805711995
São Paulo,Masculino,53,Parda,6,2000,1.5652106680000002
São Paulo,Feminino,50,Parda,2,1200,1.7600643040000001
São Paulo,Feminino,49,Branca,15,1200,1.744662711
São Paulo,Feminino,47,Branca,12,5000,1.8492716009999999
São Paulo,Masculino,41,Branca,16,9000,1.721075233
São Paulo,Masculino,41,Preta,8,1500,1.677601471
São Paulo,Masculino,51,Branca,16,10000,1.621232692
São Paulo,Feminino,55,Branca,16,2000,1.776092081
São Paulo,Masculino,78,Amarela,16,5000,1.765235624
São Paulo,Masculino,40,Parda,16,3000,1.6275524330000002
São Paulo,Masculino,25,Branca,16,8000,1.827298216
São Paulo,Feminino,53,Branca,16,5200,1.723526612
São Paulo,Feminino,61,Branca,16,6000,1.64904353
São Paulo,Masculino,68,Amarela,7,1500,1.589011479
São Paulo,Masculino,48,Parda,12,2500,1.774198084
São Paulo,Masculino,50,Branca,8,1000,1.5961274280000002
São Paulo,Masculino,31,Parda,16,6000,1.629887345
São Paulo,Masculino,43,Branca,12,9000,1.6844956080000002
São Paulo,Masculino,49,Branca,3,1500,1.4279561040000002
São Paulo,Feminino,28,Branca,16,900,1.568715296
São Paulo,Masculino,51,Branca,15,9000,1.41067022
São Paulo,Masculino,45,Branca,14,5000,1.7116858480000001
São Paulo,Masculino,34,Parda,12,4000,1.6136976269999999
São Paulo,Masculino,38,Parda,14,4000,1.6530721030000002
São Paulo,Feminino,42,Branca,14,1200,1.770479016
São Paulo,Masculino,52,Parda,12,3500,1.6876226630000002
São Paulo,Masculino,60,Branca,13,10000,1.7749089980000001
São Paulo,Masculino,51,Branca,15,3000,1.72608108
São Paulo,Masculino,42,Parda,10,1300,1.6823922269999998
São Paulo,Feminino,43,Branca,12,1100,1.761427717
São Paulo,Masculino,32,Parda,12,3000,1.796189144
São Paulo,Masculino,57,Branca,12,2000,1.8608680180000001
São Paulo,Masculino,30,Parda,12,1400,1.726047352
São Paulo,Masculino,36,Branca,12,2700,1.6257036480000002
São Paulo,Masculino,33,Parda,12,2800,1.754391188
São Paulo,Masculino,49,Amarela,12,1800,1.7550467159999998
São Paulo,Masculino,50,Branca,12,8000,1.727375756
São Paulo,Feminino,43,Preta,6,1000,1.7873166169999999
São Paulo,Masculino,63,Parda,16,2500,1.7069914880000001
São Paulo,Masculino,29,Parda,16,6000,1.6103870040000001
São Paulo,Feminino,54,Branca,16,3000,1.7414048309999999
São Paulo,Masculino,52,Branca,5,788,1.661522525
São Paulo,Feminino,61,Parda,9,2000,1.548989525
São Paulo,Feminino,46,Amarela,16,1000,1.7887060069999998
São Paulo,Masculino,59,Branca,16,7000,1.5454012540000002
São Paulo,Masculino,38,Preta,12,4500,1.779835039
São Paulo,Masculino,30,Branca,13,5000,1.754621815
São Paulo,Masculino,47,Branca,16,5000,1.718356974
São Paulo,Masculino,37,Branca,16,4000,1.6006477
São Paulo,Feminino,45,Parda,16,2300,1.766755806
São Paulo,Masculino,52,Branca,16,5800,1.672279235
São Paulo,Masculino,56,Branca,14,5000,1.757046736
São Paulo,Feminino,91,Branca,1,15,1.547104738
São Paulo,Feminino,41,Branca,16,200,1.807556121
São Paulo,Feminino,57,Parda,12,1078,1.79602688
São Paulo,Masculino,62,Branca,16,10000,1.759720341
São Paulo,Feminino,48,Preta,12,1200,1.672764645
São Paulo,Masculino,50,Branca,16,15000,1.8085966740000001
São Paulo,Masculino,52,Branca,15,2300,1.771730077
São Paulo,Feminino,36,Parda,16,1500,1.731739201
São Paulo,Feminino,58,Branca,12,500,1.682407957
São Paulo,Masculino,60,Branca,12,2300,1.697878652
São Paulo,Masculino,33,Branca,12,1500,1.6276077340000001
São Paulo,Masculino,49,Branca,12,4200,1.6781161580000001
São Paulo,Masculino,47,Branca,13,4100,1.581030605
São Paulo,Feminino,70,Branca,12,250,1.627205047
São Paulo,Masculino,54,Parda,9,2000,1.6842469359999999
São Paulo,Masculino,50,Branca,9,3500,1.63414894
São Paulo,Feminino,53,Branca,8,820,1.635823939
São Paulo,Feminino,60,Branca,16,1500,1.794395166
São Paulo,Masculino,61,Branca,14,2500,1.700089926
São Paulo,Masculino,57,Branca,6,5000,1.638558161
São Paulo,Feminino,50,Branca,16,2000,1.864071096
São Paulo,Masculino,38,Branca,16,5000,1.745090605
São Paulo,Masculino,45,Branca,16,13000,1.6639036630000001
São Paulo,Feminino,38,Parda,16,5500,1.748859966
São Paulo,Feminino,44,Branca,16,1600,1.6272485509999999
São Paulo,Masculino,53,Branca,16,12000,1.73620828
São Paulo,Masculino,46,Branca,12,4200,1.7127919580000002
São Paulo,Masculino,48,Parda,4,1200,1.757448486
São Paulo,Feminino,65,Branca,16,2800,1.724864536
São Paulo,Masculino,37,Branca,16,4000,1.692743277
São Paulo,Feminino,62,Branca,12,788,1.80823122
São Paulo,Masculino,43,Branca,16,20000,1.714089985
São Paulo,Masculino,28,Parda,16,2500,1.7055305369999998
São Paulo,Masculino,63,Parda,12,1500,1.7172450419999998
São Paulo,Masculino,41,Parda,12,1700,1.72505898
São Paulo,Masculino,21,Preta,12,1500,1.626350855
São Paulo,Masculino,34,Branca,16,6000,1.78067812
São Paulo,Feminino,66,Preta,9,1300,1.646547135
São Paulo,Masculino,57,Branca,16,5100,1.6825561709999999
São Paulo,Feminino,55,Branca,15,3000,1.749364266
São Paulo,Masculino,63,Branca,16,15000,1.650773491
São Paulo,Feminino,41,Branca,4,1500,1.7473345269999998
São Paulo,Feminino,24,Preta,9,720,1.514739597
São Paulo,Feminino,28,Preta,12,1000,1.7147155490000001
São Paulo,Feminino,42,Branca,1,1300,1.596886849
São Paulo,Feminino,37,Preta,9,1600,1.6759186780000002
São Paulo,Feminino,39,Branca,9,1000,1.614393313
São Paulo,Feminino,64,Branca,9,1500,1.57318676
São Paulo,Masculino,32,Preta,12,1300,1.845785855
São Paulo,Masculino,59,Parda,5,1200,1.6562068719999998
São Paulo,Feminino,54,Branca,12,788,1.689387032
São Paulo,Masculino,81,Parda,5,0,1.5868066509999998
São Paulo,Feminino,40,Preta,16,2200,1.7359514719999998
São Paulo,Feminino,51,Parda,5,1200,1.8481829019999998
São Paulo,Masculino,35,Parda,12,1600,1.502675779
São Paulo,Feminino,56,Branca,8,926,1.5964987130000001
São Paulo,Feminino,54,Parda,9,900,1.7819411180000002
São Paulo,Masculino,62,Branca,5,1000,1.7993569230000002
São Paulo,Masculino,34,Branca,16,3000,1.7254583630000002
São Paulo,Masculino,27,Branca,16,3500,1.7333941519999998
São Paulo,Masculino,40,Branca,16,10000,1.7930199480000002
São Paulo,Masculino,33,Branca,16,7000,1.6545376219999999
São Paulo,Masculino,53,Branca,16,12000,1.8588317669999999
São Paulo,Feminino,53,Branca,16,7000,1.8363178530000002
São Paulo,Masculino,49,Branca,15,6000,1.725152883
São Paulo,Masculino,37,Branca,13,5000,1.7050293330000001
São Paulo,Masculino,51,Branca,16,1000,1.644920683
São Paulo,Masculino,47,Branca,16,5000,1.908463513
São Paulo,Masculino,52,Amarela,16,10000,1.759015508
São Paulo,Masculino,35,Branca,12,2000,1.6119496569999998
São Paulo,Masculino,40,Branca,16,3900,1.675732409
São Paulo,Masculino,51,Branca,16,5000,1.79908413
São Paulo,Masculino,34,Branca,16,12000,1.742726808
São Paulo,Masculino,59,Branca,14,1500,1.83225672
São Paulo,Masculino,58,Branca,12,1300,1.8208816230000002
São Paulo,Masculino,32,Branca,16,8000,1.631060375
São Paulo,Masculino,38,Branca,16,9000,1.6268884869999998
São Paulo,Masculino,38,Amarela,16,5000,1.68711665
São Paulo,Masculino,56,Branca,16,12000,1.743775307
São Paulo,Masculino,82,Branca,16,10000,1.59429109
São Paulo,Masculino,42,Parda,8,1400,1.8372724980000001
São Paulo,Masculino,33,Branca,16,3500,1.7614593090000001
São Paulo,Feminino,69,Branca,7,1000,1.784649355
São Paulo,Feminino,41,Branca,16,6000,1.7046543019999998
São Paulo,Masculino,43,Amarela,16,5000,1.6589296519999999
São Paulo,Feminino,27,Parda,13,900,1.721192395
São Paulo,Feminino,32,Parda,15,905,1.681775024
São Paulo,Masculino,52,Branca,16,2000,1.8083690540000001
São Paulo,Masculino,43,Branca,16,8000,1.8180644380000002
São Paulo,Masculino,27,Preta,12,1800,1.797188894
São Paulo,Feminino,34,Branca,12,600,1.760355721
São Paulo,Feminino,18,Parda,12,1090,1.6926028000000002
São Paulo,Feminino,40,Parda,5,916,1.7289607059999998
São Paulo,Feminino,46,Preta,12,1100,1.701940982
São Paulo,Feminino,36,Preta,5,788,1.622336525
São Paulo,Feminino,27,Preta,8,900,1.8169522040000001
São Paulo,Masculino,45,Branca,5,1800,1.5543480440000002
São Paulo,Masculino,49,Branca,5,1200,1.840314495
São Paulo,Feminino,59,Branca,16,500,1.758224768
São Paulo,Feminino,30,Parda,16,8000,1.7131080859999999
São Paulo,Feminino,37,Branca,16,10000,1.631671955
São Paulo,Feminino,56,Parda,12,1000,1.67863104
São Paulo,Masculino,31,Branca,16,10000,1.5871004130000002
São Paulo,Masculino,36,Branca,16,9000,1.736551051
São Paulo,Feminino,35,Branca,14,2500,1.70418979
São Paulo,Feminino,37,Branca,16,5800,1.526958109
São Paulo,Feminino,53,Branca,14,400,1.7130964659999999
São Paulo,Masculino,38,Branca,16,5500,1.736219358
São Paulo,Masculino,41,Branca,12,1268,1.645830999
São Paulo,Feminino,40,Parda,16,4592,1.6240827830000002
São Paulo,Feminino,38,Parda,16,7000,1.825534451
São Paulo,Masculino,41,Parda,12,5000,1.681731251
São Paulo,Masculino,50,Branca,12,0,1.801396774
São Paulo,Masculino,54,Branca,12,5000,1.646888331
São Paulo,Masculino,43,Parda,5,788,1.705636828
São Paulo,Masculino,66,Branca,16,1000,1.677070879
São Paulo,Masculino,41,Branca,13,4000,1.6949403859999999
São Paulo,Masculino,40,Branca,12,3700,1.708595923
São Paulo,Feminino,54,Parda,12,3000,1.688801465
São Paulo,Masculino,74,Branca,9,1000,1.657352107
São Paulo,Feminino,46,Branca,12,1000,1.776188383
São Paulo,Masculino,63,Parda,16,5000,1.77101008
São Paulo,Masculino,26,Branca,15,3000,1.71601371
São Paulo,Masculino,75,Branca,9,1700,1.5892649890000001
São Paulo,Feminino,52,Branca,14,1800,1.7516854030000002
São Paulo,Masculino,57,Branca,13,1500,1.8173587880000002
São Paulo,Masculino,70,Branca,13,6000,1.7315385230000002
São Paulo,Feminino,56,Branca,16,5000,1.632373281
São Paulo,Feminino,51,Branca,12,3000,1.794200641
São Paulo,Masculino,46,Parda,13,2000,1.546349186
São Paulo,Masculino,44,Preta,12,1500,1.6556719819999999
São Paulo,Feminino,58,Branca,16,3000,1.7829726119999998
São Paulo,Feminino,55,Branca,9,1200,1.702464985
São Paulo,Masculino,61,Branca,13,1500,1.803549796
São Paulo,Masculino,26,Preta,12,1400,1.784042704
São Paulo,Masculino,37,Preta,3,300,1.837080953
São Paulo,Masculino,54,Parda,4,1200,1.706575494
São Paulo,Masculino,40,Branca,5,800,1.761329428
São Paulo,Masculino,49,Preta,9,788,1.714894172
São Paulo,Feminino,41,Parda,12,788,1.799197748
São Paulo,Feminino,46,Parda,12,700,1.6972661169999999
São Paulo,Masculino,47,Parda,12,1300,1.62317843
São Paulo,Masculino,40,Parda,16,1300,1.6307413219999998
São Paulo,Masculino,44,Branca,9,788,1.631007626
São Paulo,Feminino,35,Branca,12,788,1.710263424
São Paulo,Masculino,32,Branca,7,2000,1.671399895
São Paulo,Masculino,43,Parda,14,1500,1.684273142
São Paulo,Masculino,65,Parda,9,800,1.700623636
São Paulo,Feminino,47,Parda,9,1300,1.755352966
São Paulo,Feminino,34,Branca,12,450,1.8143272430000001
São Paulo,Masculino,46,Branca,12,1200,1.7501299769999998
São Paulo,Feminino,27,Parda,12,390,1.740176178
São Paulo,Masculino,60,Branca,12,2000,1.787837509
São Paulo,Feminino,38,Branca,5,916,1.60237992
São Paulo,Masculino,47,Branca,12,6000,1.690812658
São Paulo,Feminino,38,Parda,9,1000,1.6840430730000002
São Paulo,Masculino,48,Branca,10,2000,1.745559261
São Paulo,Feminino,45,Parda,9,1200,1.622425599
São Paulo,Feminino,25,Parda,12,1094,1.746206138
São Paulo,Masculino,50,Branca,6,5000,1.647446297
São Paulo,Masculino,37,Branca,12,1000,1.663164556
São Paulo,Feminino,26,Parda,12,900,1.778153789
São Paulo,Masculino,50,Branca,12,1600,1.6839376680000002
São Paulo,Feminino,37,Branca,14,1000,1.7039528069999998
São Paulo,Masculino,41,Branca,9,2000,1.813566525
São Paulo,Masculino,42,Branca,16,1500,1.6663323019999998
São Paulo,Masculino,47,Parda,1,2000,1.7253059519999998
São Paulo,Feminino,36,Branca,12,2500,1.6289563969999998
São Paulo,Masculino,45,Branca,5,850,1.681431979
